Fragment, Score
*CNc1nc(N*)ncc1*, 0.0009955066004392042
*CNc1nc(N*)ncc1C(*)(*)F, 0.0009955066004392042
*NCc1cccnc1*, 0.0009955066004392042
*Nc1nc(*)ncc1C(*)(*)F, 0.0009955066004392042
*Nc1nc(*)ncc1C(*)(F)F, 0.0009955066004392042
*CNc1nc(N*)ncc1C(*)(F)F, 0.0009955066004392042
*Cc1cccnc1N(*)C, 0.0009955066004392042
*c1cccnc1N(*)*, 0.0009955066004392042
*Nc1ncc(C(*)(*)*)c(NCc2cccnc2N(*)*)n1, 0.0009955066004392042
*c1ncc(C(*)(F)F)c(*)n1, 0.0009955066004392042
*c1cccnc1N(C)S(C)(=O)=O, 0.0009955066004392042
*Nc1ncc(C(*)(*)*)c(NCc2cccnc2N(*)C)n1, 0.0009955066004392042
*Nc1ncc(*)c(NCc2cccnc2N(*)*)n1, 0.0009955066004392042
*c1ncc(C(*)(*)*)c(NCc2cccnc2N(*)*)n1, 0.0009955066004392042
*Nc1ncc(C(*)(*)F)c(*)n1, 0.0009955066004392042
*c1ncc(C(*)(*)F)c(NCc2cccnc2*)n1, 0.0009955066004392042
*Nc1ncc(C(*)(*)F)c(NCc2cccnc2N(*)*)n1, 0.0009955066004392042
*CNc1nc(*)ncc1C(*)(F)F, 0.0009955066004392042
*NCc1cccnc1N(*)S(*)(=O)=O, 0.0009955066004392042
*Nc1ncc(C(F)(F)F)c(*)n1, 0.0009955066004392042
*c1ncc(C(*)(*)*)c(*)n1, 0.0009955066004392042
*c1cccnc1*, 0.0009955066004392042
*NCc1cccnc1N(*)S(C)(=O)=O, 0.0009955066004392042
*Nc1ncc(C(*)(*)*)c(*)n1, 0.0009955066004392042
*c1ncc(C(*)(*)F)c(*)n1, 0.0009955066004392042
*c1cccnc1N(C)S(*)(=O)=O, 0.0009955066004392042
*N(*)S(*)(=O)=O, 0.0009955066004392042
*Nc1nc(*)ncc1C(F)(F)F, 0.0009955066004392042
*Nc1ncc(*)c(NCc2cccnc2N(*)C)n1, 0.0009955066004392042
*c1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(*)(*)*, 0.0009955066004392042
*Nc1ncc(C(F)(F)F)c(N*)n1, 0.0009955066004392042
*S(C)(=O)=O, 0.0009955066004392042
*c1ncc(*)c(NCc2cccnc2N(*)C)n1, 0.0009955066004392042
*Nc1nc(*)ncc1C(*)(*)*, 0.0009955066004392042
*Cc1cccnc1N(C)S(C)(=O)=O, 0.0009955066004392042
*Cc1cccnc1N(*)*, 0.0009955066004392042
*Cc1cccnc1N(C)S(*)(=O)=O, 0.0009955066004392042
*Nc1ncc(C(*)(*)F)c(N*)n1, 0.0009955066004392042
*NC(=O)Nc1cc(C(C)(C)C)nn1*, 0.0009873428092970532
*c1cc(C(*)(C)C)nn1-c1ccc(C)cc1, 0.0009873428092970532
*C(=O)Nc1cc(C(*)(C)C)nn1*, 0.0009873428092970532
*C(=O)Nc1cc(C(*)(*)C)nn1-c1ccc(C)cc1, 0.0009873428092970532
*c1ccc(-n2nc(C(*)(*)C)cc2*)cc1, 0.0009873428092970532
*Nc1cc(*)nn1-c1ccc(C)cc1, 0.0009873428092970532
*NC(=O)Nc1cc(*)nn1-c1ccc(*)cc1, 0.0009873428092970532
*C(=O)Nc1cc(C(*)(*)C)nn1-c1ccc(*)cc1, 0.0009873428092970532
*c1cc(C(C)(C)C)nn1*, 0.0009873428092970532
*C(=O)Nc1cc(C(*)(*)*)nn1-c1ccc(*)cc1, 0.0009873428092970532
*Nc1cc(C(*)(*)*)nn1-c1ccc(*)cc1, 0.0009873428092970532
*c1cc(NC(=O)Nc2ccc(*)c3ccccc23)n(*)n1, 0.0009873428092970532
*C(=O)Nc1cc(*)nn1-c1ccc(*)cc1, 0.0009873428092970532
*C(=O)Nc1cc(*)nn1-c1ccc(C)cc1, 0.0009873428092970532
*Nc1cc(C(*)(C)C)nn1-c1ccc(*)cc1, 0.0009873428092970532
*C(=O)Nc1cc(C(C)(C)C)nn1-c1ccc(*)cc1, 0.0009873428092970532
*NC(=O)Nc1cc(C(*)(*)*)nn1-c1ccc(C)cc1, 0.0009873428092970532
*NC(=O)Nc1cc(C(*)(*)C)nn1-c1ccc(*)cc1, 0.0009873428092970532
*COc1ccc(*)c2ccccc12, 0.0009873428092970532
*C(=O)Nc1cc(C(*)(C)C)nn1-c1ccc(*)cc1, 0.0009873428092970532
*c1ccc(C)cc1, 0.0009873428092970532
*COc1ccc(NC(*)=O)c2ccccc12, 0.0009873428092970532
*NC(=O)Nc1cc(C(*)(*)C)nn1-c1ccc(C)cc1, 0.0009873428092970532
*NC(=O)Nc1cc(C(*)(*)*)nn1-c1ccc(*)cc1, 0.0009873428092970532
*c1cc(C(*)(*)C)nn1*, 0.0009873428092970532
*CCOc1ccc(NC(=O)N*)c2ccccc12, 0.0009873428092970532
*COc1ccc(N*)c2ccccc12, 0.0009873428092970532
*Nc1cc(C(C)(C)C)nn1-c1ccc(*)cc1, 0.0009873428092970532
*c1ccc(-n2nc(C(*)(*)*)cc2*)cc1, 0.0009873428092970532
*c1cc(C(*)(*)*)nn1-c1ccc(C)cc1, 0.0009873428092970532
*NC(=O)Nc1cc(C(*)(C)C)nn1-c1ccc(*)cc1, 0.0009873428092970532
*Nc1cc(C(*)(*)*)nn1-c1ccc(C)cc1, 0.0009873428092970532
*OCCN1CCOCC1, 0.0009873428092970532
*c1ccc(-n2nc(C(*)(C)C)cc2*)cc1, 0.0009873428092970532
*c1cc(*)n(*)n1, 0.0009873428092970532
*Oc1ccc(*)c2ccccc12, 0.0009873428092970532
*C(=O)Nc1cc(C(*)(*)*)nn1*, 0.0009873428092970532
*NC(=O)Nc1cc(*)nn1*, 0.0009873428092970532
*Nc1cc(C(*)(C)C)nn1*, 0.0009873428092970532
*COc1ccc(NC(=O)N*)c2ccccc12, 0.0009873428092970532
*c1cc(*)n(-c2ccc(C)cc2)n1, 0.0009873428092970532
*c1ccc(*)c2ccccc12, 0.0009873428092970532
*Nc1cc(C(*)(*)*)nn1*, 0.0009873428092970532
*c1cc(C(*)(*)C)nn1-c1ccc(C)cc1, 0.0009873428092970532
*CCOc1ccc(N*)c2ccccc12, 0.0009873428092970532
*NC(=O)Nc1cc(C(*)(C)C)nn1*, 0.0009873428092970532
*NC(=O)Nc1ccc(*)c2ccccc12, 0.0009873428092970532
*C(=O)Nc1ccc(*)c2ccccc12, 0.0009873428092970532
*Nc1ccc(*)c2ccccc12, 0.0009873428092970532
*Nc1cc(C(C)(C)C)nn1-c1ccc(C)cc1, 0.0009873428092970532
*C(=O)Nc1cc(C(*)(*)C)nn1*, 0.0009873428092970532
*c1ccc(-n2nc(C(C)(C)C)cc2*)cc1, 0.0009873428092970532
*C(=O)Nc1cc(*)nn1*, 0.0009873428092970532
*Nc1cc(C(*)(*)C)nn1-c1ccc(*)cc1, 0.0009873428092970532
*c1ccc(-n2nc(*)cc2*)cc1, 0.0009873428092970532
*Nc1cc(C(C)(C)C)nn1*, 0.0009873428092970532
*C(=O)Nc1cc(C(C)(C)C)nn1*, 0.0009873428092970532
*NC(=O)Nc1cc(C(*)(*)*)nn1*, 0.0009873428092970532
*Nc1ccc(O*)c2ccccc12, 0.0009873428092970532
*Nc1cc(*)nn1-c1ccc(*)cc1, 0.0009873428092970532
*C(=O)Nc1cc(C(*)(*)*)nn1-c1ccc(C)cc1, 0.0009873428092970532
*C(=O)Nc1cc(C(*)(C)C)nn1-c1ccc(C)cc1, 0.0009873428092970532
*NC(=O)Nc1ccc(O*)c2ccccc12, 0.0009873428092970532
*CCOc1ccc(NC(*)=O)c2ccccc12, 0.0009873428092970532
*NC(=O)Nc1cc(*)nn1-c1ccc(C)cc1, 0.0009873428092970532
*c1cc(C(*)(*)*)nn1*, 0.0009873428092970532
*c1cc(C(C)(C)C)nn1-c1ccc(C)cc1, 0.0009873428092970532
*CCOc1ccc(*)c2ccccc12, 0.0009873428092970532
*NC(=O)Nc1cc(C(*)(*)C)nn1*, 0.0009873428092970532
*Nc1cc(C(*)(*)C)nn1-c1ccc(C)cc1, 0.0009873428092970532
*c1cc(C(*)(C)C)nn1*, 0.0009873428092970532
*Nc1cc(C(*)(*)C)nn1*, 0.0009873428092970532
*Nc1cc(*)nn1*, 0.0009873428092970532
*Oc1ccc(NC(*)=O)c2ccccc12, 0.0009873428092970532
*Nc1cc(C(*)(C)C)nn1-c1ccc(C)cc1, 0.0009873428092970532
*NC[C@H](O)CN1CCOCC1, 0.0009849041980416226
*c1[nH]c(C)c(*)c1C, 0.0009849041980416226
*c1[nH]c(C)c(*)c1*, 0.0009849041980416226
*CNC(=O)c1c(*)[nH]c(*)c1C, 0.0009849041980416226
*c1[nH]c(*)c(C(=O)NC[C@@H](*)O)c1*, 0.0009849041980416226
*C[C@@H](O)CNC(=O)c1c(C)[nH]c(*)c1*, 0.0009849041980416226
*C(=O)NCC(*)*, 0.0009849041980416226
*CNC(=O)c1c(C)[nH]c(*)c1C, 0.0009849041980416226
*C[C@H](O)CN1CCOCC1, 0.0009849041980416226
*C[C@@H](*)CNC(*)=O, 0.0009849041980416226
*/C=C1\C(=O)Nc2ccc(F)cc21, 0.0009849041980416226
*C(=O)c1c(C)[nH]c(*)c1*, 0.0009849041980416226
*C[C@@H](O)CNC(=O)c1c(*)[nH]c(*)c1C, 0.0009849041980416226
*c1ccc2c(c1)/C(=C/c1[nH]c(*)c(*)c1*)C(=O)N2, 0.0009849041980416226
*C(=O)c1c(*)[nH]c(*)c1*, 0.0009849041980416226
*c1[nH]c(*)c(C(=O)NC[C@@H](*)O)c1C, 0.0009849041980416226
*NC[C@H](*)CN1CCOCC1, 0.0009849041980416226
*[C@H](O)CN1CCOCC1, 0.0009849041980416226
*NC[C@@H](*)O, 0.0009849041980416226
*CNC(=O)c1c(*)[nH]c(*)c1*, 0.0009849041980416226
*C[C@@H](O)CNC(*)=O, 0.0009849041980416226
*c1[nH]c(C)c(C(=O)NC[C@H](*)CN2CCOCC2)c1*, 0.0009849041980416226
*NCC(*)*, 0.0009849041980416226
*c1[nH]c(C)c(C(=O)NC[C@@H](*)O)c1*, 0.0009849041980416226
*C[C@@H](*)CNC(=O)c1c(*)[nH]c(*)c1*, 0.0009849041980416226
*C(=O)NC[C@H](*)CN1CCOCC1, 0.0009849041980416226
*c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1*, 0.0009849041980416226
*C[C@@H](*)CN*, 0.0009849041980416226
*NC(=O)c1c(C)[nH]c(*)c1C, 0.0009849041980416226
*CNC(*)=O, 0.0009849041980416226
*C[C@@H](*)CNC(=O)c1c(C)[nH]c(*)c1C, 0.0009849041980416226
*c1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(*)c1*, 0.0009849041980416226
*C(=O)c1c(C)[nH]c(*)c1C, 0.0009849041980416226
*C(=O)c1c(*)[nH]c(/C=C2\C(=O)Nc3ccc(*)cc32)c1*, 0.0009849041980416226
*C[C@H](*)O, 0.0009849041980416226
*c1ccc2c(c1)/C(=C/c1[nH]c(C)c(*)c1*)C(=O)N2, 0.0009849041980416226
*NC(=O)c1c(*)[nH]c(/C=C2\C(=O)Nc3ccc(*)cc32)c1*, 0.0009849041980416226
*c1[nH]c(*)c(C(=O)NC[C@H](*)CN2CCOCC2)c1C, 0.0009849041980416226
*NC(=O)c1c(C)[nH]c(*)c1*, 0.0009849041980416226
*c1[nH]c(*)c(C(=O)NC[C@H](*)CN2CCOCC2)c1*, 0.0009849041980416226
*c1[nH]c(*)c(C)c1*, 0.0009849041980416226
*C[C@H](*)CN1CCOCC1, 0.0009849041980416226
*C[C@@H](O)CNC(=O)c1c(C)[nH]c(*)c1C, 0.0009849041980416226
*C(*)CN1CCOCC1, 0.0009849041980416226
*c1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1*, 0.0009849041980416226
*C(=O)c1c(*)[nH]c(*)c1C, 0.0009849041980416226
*c1[nH]c(C)c(C(=O)NCC(*)*)c1*, 0.0009849041980416226
*C(=O)NC[C@@H](*)O, 0.0009849041980416226
*NC(=O)c1c(*)[nH]c(*)c1*, 0.0009849041980416226
*c1ccc2c(c1)/C(=C/c1[nH]c(C)c(*)c1C)C(=O)N2, 0.0009849041980416226
*C(=O)NC[C@H](O)CN1CCOCC1, 0.0009849041980416226
*C[C@@H](*)CNC(=O)c1c(*)[nH]c(*)c1C, 0.0009849041980416226
*C[C@@H](*)O, 0.0009849041980416226
*C[C@@H](O)CNC(=O)c1c(*)[nH]c(*)c1*, 0.0009849041980416226
*c1[nH]c(*)c(C(=O)NCC(*)*)c1C, 0.0009849041980416226
*c1[nH]c(*)c(C(=O)NCC(*)*)c1*, 0.0009849041980416226
*NC(=O)c1c(*)[nH]c(*)c1C, 0.0009849041980416226
*c1ccc2c(c1)/C(=C/c1[nH]c(*)c(*)c1C)C(=O)N2, 0.0009849041980416226
*C(=O)c1c(*)[nH]c(/C=C2\C(=O)Nc3ccc(*)cc32)c1C, 0.0009849041980416226
*c1[nH]c(C)c(C(=O)NCC(*)*)c1C, 0.0009849041980416226
*C[C@@H](*)CNC(=O)c1c(C)[nH]c(*)c1*, 0.0009849041980416226
*CNC(=O)c1c(C)[nH]c(*)c1*, 0.0009849041980416226
*C[C@@H](O)CN*, 0.0009849041980416226
*c1[nH]c(*)c(*)c1*, 0.0009849041980416226
*C(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(*)cc32)c1*, 0.0009849041980416226
*c1[nH]c(C)c(C(=O)NC[C@@H](*)O)c1C, 0.0009849041980416226
*C=C1C(=O)Nc2ccc(F)cc21, 0.0009849041980416226
*/C=C1\C(=O)Nc2ccc(S(*)(=O)=O)cc21, 0.0009718228351060096
*C=C1C(=O)Nc2ccc(S(*)(=O)=O)cc21, 0.0009718228351060096
*C(=O)Nc1ccc(*)c(C(*)(F)F)c1, 0.0009500658693774636
*Nc1ccc(*)c(C(*)(*)*)c1, 0.0009500658693774636
*NC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1, 0.0009500658693774636
*C(=O)Nc1ccc(*)c(C(F)(F)F)c1, 0.0009500658693774636
*C(=O)Nc1ccc(*)c(C(*)(*)F)c1, 0.0009500658693774636
*C(=O)NC, 0.0009500658693774636
*NC(=O)Nc1ccc(*)c(C(*)(F)F)c1, 0.0009500658693774636
*c1ccc(Cl)c(C(*)(*)*)c1, 0.0009500658693774636
*NC(=O)c1cc(Oc2ccc(N*)cc2)ccn1, 0.0009500658693774636
*C(=O)Nc1ccc(Cl)c(C(*)(*)*)c1, 0.0009500658693774636
*NC(=O)Nc1ccc(Cl)c(C(*)(*)*)c1, 0.0009500658693774636
*c1ccnc(*)c1, 0.0009500658693774636
*Oc1ccc(NC(=O)Nc2ccc(*)c(*)c2)cc1, 0.0009500658693774636
*c1ccc(Oc2ccnc(*)c2)cc1, 0.0009500658693774636
*Oc1ccnc(*)c1, 0.0009500658693774636
*C(=O)c1cc(*)ccn1, 0.0009500658693774636
*Oc1ccnc(C(=O)NC)c1, 0.0009500658693774636
*NC(=O)Nc1ccc(O*)cc1, 0.0009500658693774636
*c1ccc(NC(=O)Nc2ccc(Cl)c(*)c2)cc1, 0.0009500658693774636
*c1ccc(Cl)c(C(F)(F)F)c1, 0.0009500658693774636
*NC(=O)Nc1ccc(*)c(C(*)(*)*)c1, 0.0009500658693774636
*C(=O)Nc1ccc(Oc2ccnc(*)c2)cc1, 0.0009500658693774636
*NC(=O)c1cc(*)ccn1, 0.0009500658693774636
*NC(=O)Nc1ccc(*)c(*)c1, 0.0009500658693774636
*Nc1ccc(Oc2ccnc(*)c2)cc1, 0.0009500658693774636
*Nc1ccc(*)c(C(*)(*)F)c1, 0.0009500658693774636
*C(=O)Nc1ccc(*)c(C(*)(*)*)c1, 0.0009500658693774636
*c1ccc(Cl)c(C(*)(*)F)c1, 0.0009500658693774636
*NC(=O)Nc1ccc(Cl)c(C(*)(F)F)c1, 0.0009500658693774636
*c1ccc(*)c(C(*)(*)*)c1, 0.0009500658693774636
*C(=O)Nc1ccc(Cl)c(C(*)(F)F)c1, 0.0009500658693774636
*c1ccc(*)c(C(F)(F)F)c1, 0.0009500658693774636
*Nc1ccc(Oc2ccnc(C(*)=O)c2)cc1, 0.0009500658693774636
*Nc1ccc(*)c(C(*)(F)F)c1, 0.0009500658693774636
*C(=O)c1cc(Oc2ccc(*)cc2)ccn1, 0.0009500658693774636
*c1ccc(NC(=O)Nc2ccc(*)c(*)c2)cc1, 0.0009500658693774636
*Oc1ccc(NC(=O)Nc2ccc(*)c(C(*)(*)*)c2)cc1, 0.0009500658693774636
*Nc1ccc(Cl)c(C(*)(*)*)c1, 0.0009500658693774636
*Nc1ccc(Cl)c(C(F)(F)F)c1, 0.0009500658693774636
*Nc1ccc(Cl)c(*)c1, 0.0009500658693774636
*Nc1ccc(*)c(C(F)(F)F)c1, 0.0009500658693774636
*Oc1ccnc(C(*)=O)c1, 0.0009500658693774636
*NC(=O)Nc1ccc(Cl)c(C(*)(*)F)c1, 0.0009500658693774636
*Nc1ccc(Cl)c(C(*)(*)F)c1, 0.0009500658693774636
*c1ccc(Cl)c(C(*)(F)F)c1, 0.0009500658693774636
*c1ccc(NC(=O)Nc2ccc(*)c(C(*)(*)*)c2)cc1, 0.0009500658693774636
*c1ccc(NC(=O)Nc2ccc(*)c(C(*)(*)F)c2)cc1, 0.0009500658693774636
*c1ccc(*)c(C(*)(F)F)c1, 0.0009500658693774636
*C(=O)Nc1ccc(Cl)c(*)c1, 0.0009500658693774636
*NC(=O)Nc1ccc(Cl)c(*)c1, 0.0009500658693774636
*NC(=O)Nc1ccc(*)cc1, 0.0009500658693774636
*C(=O)Nc1ccc(Oc2ccnc(C(*)=O)c2)cc1, 0.0009500658693774636
*Nc1ccc(Cl)c(C(*)(F)F)c1, 0.0009500658693774636
*Nc1ccc(Oc2ccnc(C(=O)NC)c2)cc1, 0.0009500658693774636
*C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1, 0.0009500658693774636
*c1ccc(Oc2ccnc(C(=O)NC)c2)cc1, 0.0009500658693774636
*c1ccnc(C(=O)NC)c1, 0.0009500658693774636
*NC(=O)c1cc(Oc2ccc(*)cc2)ccn1, 0.0009500658693774636
*NC(=O)Nc1ccc(*)c(C(*)(*)F)c1, 0.0009500658693774636
*c1ccc(*)c(C(*)(*)F)c1, 0.0009500658693774636
*NC(=O)Nc1ccc(Oc2ccnc(*)c2)cc1, 0.0009500658693774636
*C(=O)Nc1ccc(Cl)c(C(*)(*)F)c1, 0.0009500658693774636
*NC(=O)c1cc(O*)ccn1, 0.0009500658693774636
*NC(=O)Nc1ccc(*)c(C(F)(F)F)c1, 0.0009500658693774636
*c1cccc(S(=O)(=O)NC(*)(*)*)c1, 0.0009046746308213083
*Nc1nc(Nc2ccc(O*)cc2)ncc1C, 0.0009046746308213083
*Nc1cccc(S(*)(=O)=O)c1, 0.0009046746308213083
*Nc1cccc(S(=O)(=O)NC(*)(C)C)c1, 0.0009046746308213083
*CCOc1ccc(Nc2ncc(C)c(N*)n2)cc1, 0.0009046746308213083
*c1cccc(S(=O)(=O)NC(*)(*)C)c1, 0.0009046746308213083
*COc1ccc(Nc2ncc(*)c(N*)n2)cc1, 0.0009046746308213083
*COc1ccc(Nc2ncc(*)c(*)n2)cc1, 0.0009046746308213083
*NC(*)(*)*, 0.0009046746308213083
*Nc1ccc(OCCN2CCCC2)cc1, 0.0009046746308213083
*CCOc1ccc(N*)cc1, 0.0009046746308213083
*Nc1ncc(C)c(N*)n1, 0.0009046746308213083
*Nc1nc(Nc2ccc(*)cc2)ncc1C, 0.0009046746308213083
*Nc1cccc(S(=O)(=O)NC(C)(C)C)c1, 0.0009046746308213083
*c1ccc(Nc2ncc(*)c(*)n2)cc1, 0.0009046746308213083
*Nc1cccc(S(=O)(=O)NC(*)(*)C)c1, 0.0009046746308213083
*CCOc1ccc(Nc2ncc(C)c(*)n2)cc1, 0.0009046746308213083
*c1cccc(S(*)(=O)=O)c1, 0.0009046746308213083
*c1ccc(OCCN2CCCC2)cc1, 0.0009046746308213083
*Nc1ncc(C)c(*)n1, 0.0009046746308213083
*c1ncc(*)c(Nc2cccc(S(*)(=O)=O)c2)n1, 0.0009046746308213083
*S(=O)(=O)NC(C)(C)C, 0.0009046746308213083
*CCOc1ccc(*)cc1, 0.0009046746308213083
*Nc1cccc(S(=O)(=O)N*)c1, 0.0009046746308213083
*C(*)(*)NS(*)(=O)=O, 0.0009046746308213083
*NC(*)(*)C, 0.0009046746308213083
*NS(=O)(=O)c1cccc(Nc2nc(*)ncc2*)c1, 0.0009046746308213083
*NS(=O)(=O)c1cccc(*)c1, 0.0009046746308213083
*Nc1nc(Nc2ccc(*)cc2)ncc1*, 0.0009046746308213083
*c1ccc(Nc2ncc(C)c(*)n2)cc1, 0.0009046746308213083
*Nc1ncc(*)c(Nc2cccc(*)c2)n1, 0.0009046746308213083
*N1CCCC1, 0.0009046746308213083
*Nc1nc(Nc2ccc(O*)cc2)ncc1*, 0.0009046746308213083
*Nc1nc(*)ncc1C, 0.0009046746308213083
*Oc1ccc(Nc2ncc(C)c(*)n2)cc1, 0.0009046746308213083
*Nc1ncc(C)c(Nc2cccc(*)c2)n1, 0.0009046746308213083
*OCCN1CCCC1, 0.0009046746308213083
*NC(C)(C)C, 0.0009046746308213083
*COc1ccc(Nc2ncc(C)c(*)n2)cc1, 0.0009046746308213083
*CCN1CCCC1, 0.0009046746308213083
*Nc1ncc(*)c(Nc2cccc(S(*)(=O)=O)c2)n1, 0.0009046746308213083
*CCOc1ccc(Nc2ncc(*)c(*)n2)cc1, 0.0009046746308213083
*Nc1cccc(S(=O)(=O)NC(*)(*)*)c1, 0.0009046746308213083
*c1cccc(Nc2nc(*)ncc2*)c1, 0.0009046746308213082
*C(*)(C)NS(*)(=O)=O, 0.0009046746308213082
*C(C)(C)NS(*)(=O)=O, 0.0009046746308213082
*Oc1ccc(Nc2ncc(*)c(*)n2)cc1, 0.0009046746308213082
*COc1ccc(Nc2ncc(C)c(N*)n2)cc1, 0.0009046746308213082
*CCOc1ccc(Nc2ncc(*)c(N*)n2)cc1, 0.0009046746308213082
*c1cccc(S(=O)(=O)NC(C)(C)C)c1, 0.0009046746308213082
*c1cccc(Nc2nc(*)ncc2C)c1, 0.0009046746308213082
*c1cccc(S(=O)(=O)NC(*)(C)C)c1, 0.0009046746308213082
*NC(*)(C)C, 0.0009046746308213082
*c1ncc(C)c(Nc2cccc(S(*)(=O)=O)c2)n1, 0.0009046746308213082
*CN1CCCC1, 0.0009046746308213082
*c1ncc(C)c(*)n1, 0.0009046746308213082
*C(=O)N1CCN(*)CC1, 0.0008288117705087124
*c1ccc(OC(*)C)cc1, 0.0008288117705087124
*OC(C)C, 0.0008288117705087124
*C(=O)Nc1ccc(OC(*)C)cc1, 0.0008288117705087124
*c1cc2ncnc(N3CCN(*)CC3)c2cc1OC, 0.0008288117705087124
*CCCOc1cc2ncnc(*)c2cc1O*, 0.0008288117705087124
*NC(=O)N1CCN(*)CC1, 0.0008288117705087124
*CCCOc1cc2ncnc(*)c2cc1*, 0.0008288117705087124
*COc1cc2ncnc(*)c2cc1OC, 0.0008288117705087124
*CCN1CCCCC1, 0.0008288117705087124
*CCOc1cc2ncnc(*)c2cc1OC, 0.0008288117705087124
*CCOc1cc2ncnc(*)c2cc1O*, 0.0008288117705087124
*Oc1cc2ncnc(*)c2cc1O*, 0.0008288117705087124
*OC(*)*, 0.0008288117705087124
*Oc1ccc(NC(=O)N2CCN(*)CC2)cc1, 0.0008288117705087124
*OCCCN1CCCCC1, 0.0008288117705087124
*Oc1cc2c(N3CCN(*)CC3)ncnc2cc1*, 0.0008288117705087124
*Oc1cc2ncnc(N3CCN(*)CC3)c2cc1O*, 0.0008288117705087124
*c1cc2ncnc(N3CCN(*)CC3)c2cc1*, 0.0008288117705087124
*c1cc2ncnc(*)c2cc1*, 0.0008288117705087124
*Nc1ccc(OC(C)C)cc1, 0.0008288117705087124
*Nc1ccc(OC(*)*)cc1, 0.0008288117705087124
*Oc1cc2ncnc(*)c2cc1*, 0.0008288117705087124
*c1ccc(OC(C)C)cc1, 0.0008288117705087124
*C(=O)Nc1ccc(OC(C)C)cc1, 0.0008288117705087124
*COc1cc2ncnc(*)c2cc1O*, 0.0008288117705087124
*COc1cc2ncnc(*)c2cc1*, 0.0008288117705087124
*c1ccc(OC(*)*)cc1, 0.0008288117705087124
*Oc1cc2ncnc(*)c2cc1OC, 0.0008288117705087124
*C(C)Oc1ccc(NC(=O)N2CCN(*)CC2)cc1, 0.0008288117705087124
*CCOc1cc2ncnc(*)c2cc1*, 0.0008288117705087124
*c1ccc(NC(=O)N2CCN(*)CC2)cc1, 0.0008288117705087124
*Oc1cc2c(*)ncnc2cc1*, 0.0008288117705087124
*OC(*)C, 0.0008288117705087124
*CN1CCCCC1, 0.0008288117705087124
*CCCN1CCCCC1, 0.0008288117705087124
*N1CCCCC1, 0.0008288117705087124
*C(=O)N1CCN(c2ncnc3cc(*)c(*)cc23)CC1, 0.0008288117705087124
*Oc1cc2ncnc(N3CCN(*)CC3)c2cc1*, 0.0008288117705087124
*Nc1ccc(OC(*)C)cc1, 0.0008288117705087124
*c1cc2ncnc(*)c2cc1OC, 0.0008288117705087124
*CCCOc1cc2ncnc(*)c2cc1OC, 0.0008288117705087124
*C(*)Oc1ccc(NC(=O)N2CCN(*)CC2)cc1, 0.0008288117705087124
*COc1cc2ncnc(N3CCN(*)CC3)c2cc1*, 0.0008288117705087124
*C(=O)Nc1ccc(OC(*)*)cc1, 0.0008288117705087124
*OCC(=O)Nc1ccc(OC(*)(*)*)cc1, 0.0007639178739258359
*CC(=O)Nc1ccc(OC(*)(*)F)cc1, 0.0007639178739258359
*C(=O)Nc1ccc(OC(*)(*)F)cc1, 0.0007639178739258359
*C(=O)Nc1ccc(OC(*)(F)F)cc1, 0.0007639178739258359
*OCC(=O)Nc1ccc(O*)cc1, 0.0007639178739258359
*CC(=O)Nc1ccc(OC(*)(F)F)cc1, 0.0007639178739258358
*c1ccc(OC(*)(*)F)cc1, 0.0007639178739258358
*C(=O)OCC(=O)Nc1ccc(OC(*)(*)*)cc1, 0.0007639178739258358
*c1ccc(OC(*)(F)F)cc1, 0.0007639178739258358
*OC(*)(F)F, 0.0007639178739258358
*Nc1ccc(OC(F)(F)F)cc1, 0.0007639178739258358
*CC(=O)Nc1ccc(O*)cc1, 0.0007639178739258358
*C(=O)Nc1ccc(OC(*)(*)*)cc1, 0.0007639178739258358
*OCC(=O)Nc1ccc(OC(*)(F)F)cc1, 0.0007639178739258358
*Nc1ccc(OC(*)(*)*)cc1, 0.0007639178739258358
*OC(F)(F)F, 0.0007639178739258358
*C(=O)OCC(=O)Nc1ccc(OC(*)(F)F)cc1, 0.0007639178739258358
*C(=O)Nc1ccc(OC(F)(F)F)cc1, 0.0007639178739258358
*C(=O)OCC(=O)Nc1ccc(OC(*)(*)F)cc1, 0.0007639178739258358
*OC(*)(*)*, 0.0007639178739258358
*CC(=O)Nc1ccc(OC(F)(F)F)cc1, 0.0007639178739258358
*c1ccc(OC(F)(F)F)cc1, 0.0007639178739258358
*Nc1ccc(OC(*)(F)F)cc1, 0.0007639178739258358
*CC(=O)Nc1ccc(OC(*)(*)*)cc1, 0.0007639178739258358
*Nc1ccc(OC(*)(*)F)cc1, 0.0007639178739258358
*OC(*)(*)F, 0.0007639178739258358
*OCC(=O)Nc1ccc(OC(F)(F)F)cc1, 0.0007639178739258358
*c1ccc(OC(*)(*)*)cc1, 0.0007639178739258358
*OCC(=O)Nc1ccc(OC(*)(*)F)cc1, 0.0007639178739258358
